Nail 24,transect,point,x,y,z
0.00333,0,0,-43.30851565,103.70266,-6.143484384
0.00333,0,1,-43.30957473,103.6998208,-6.143484384
0.00333,0,2,-43.31063381,103.6969816,-6.143726427
0.00333,0,3,-43.31169288,103.6941424,-6.148449601
0.00333,0,4,-43.31275196,103.6913032,-6.1479801
0.00333,0,5,-43.31381103,103.6884639,-6.1479801
0.00333,0,6,-43.31487011,103.6856247,-6.147127845
0.00333,0,7,-43.31592919,103.6827855,-6.147036731
0.00333,0,8,-43.31698826,103.6799463,-6.147271596
0.00333,0,9,-43.31804734,103.6771071,-6.147611442
0.00333,0,10,-43.31910642,103.6742679,0
0.00333,0,11,-43.32016549,103.6714287,0
0.00333,0,12,-43.32122457,103.6685895,-6.154983233
0.00333,0,13,-43.32228365,103.6657503,-6.154429978
0.00333,0,14,-43.32334272,103.6629111,-6.154429978
0.00333,0,15,-43.3244018,103.6600719,-6.154301759
0.00333,0,16,-43.32546088,103.6572327,-6.1537559
0.00333,0,17,-43.32651995,103.6543935,-6.1537559
0.00333,0,18,-43.32757903,103.6515543,-6.1537559
0.00333,0,19,-43.3286381,103.6487151,-6.156622675
0.00333,0,20,-43.32969718,103.6458758,0
0.00333,0,21,-43.33075626,103.6430366,-6.168675115
0.00333,0,22,-43.33181533,103.6401974,-6.168675115
0.00333,0,23,-43.33287441,103.6373582,0
0.00333,0,24,-43.33393349,103.634519,0
0.00333,0,25,-43.33499256,103.6316798,-6.139871164
0.00333,0,26,-43.33605164,103.6288406,-6.139544166
0.00333,0,27,-43.33711072,103.6260014,-6.13565788
0.00333,0,28,-43.33816979,103.6231622,-6.13565788
0.00333,0,29,-43.33922887,103.620323,-6.140778663
0.00333,0,30,-43.34028795,103.6174838,-6.138809026
0.00333,0,31,-43.34134702,103.6146446,-6.138809026
0.00333,0,32,-43.3424061,103.6118054,-6.151038839
0.00333,0,33,-43.34346517,103.6089662,-6.14958668
0.00333,0,34,-43.34452425,103.606127,-6.14958668
0.00333,0,35,-43.34558333,103.6032878,-6.119099258
0.00333,0,36,-43.3466424,103.6004485,-6.118787343
0.00333,0,37,-43.34770148,103.5976093,-6.118787343
0.00333,0,38,-43.34876056,103.5947701,-6.147254831
0.00333,0,39,-43.34981963,103.5919309,-6.147254831
0.00333,0,40,-43.35087871,103.5890917,-6.147442618
0.00333,0,41,-43.35193779,103.5862525,-6.14854214
0.00333,0,42,-43.35299686,103.5834133,-6.149601307
0.00333,0,43,-43.35405594,103.5805741,-6.150741831
0.00333,0,44,-43.35511502,103.5777349,-6.151509104
0.00333,0,45,-43.35617409,103.5748957,-6.151478239
0.00333,0,46,-43.35723317,103.5720565,-6.153043921
0.00333,0,47,-43.35829224,103.5692173,-6.155725069
0.00333,0,48,-43.35935132,103.5663781,-6.157825851
0.00333,0,49,-43.3604104,103.5635389,-6.16444856
0.00333,0,50,-43.36146947,103.5606997,-6.166795188
0.00333,0,51,-43.36252855,103.5578604,-6.167659148
0.00333,0,52,-43.36358763,103.5550212,-6.168966614
0.00333,0,53,-43.3646467,103.552182,-6.170214721
0.00333,0,54,-43.36570578,103.5493428,-6.170657905
0.00333,0,55,-43.36676486,103.5465036,-6.170541296
0.00333,0,56,-43.36782393,103.5436644,-6.170888675
0.00333,0,57,-43.36888301,103.5408252,-6.172159169
0.00333,0,58,-43.36994209,103.537986,-6.173646251
0.00333,0,59,-43.37100116,103.5351468,-6.175094655
0.00333,0,60,-43.37206024,103.5323076,-6.175572624
0.00333,0,61,-43.37311931,103.5294684,-6.175442934
0.00333,0,62,-43.37417839,103.5266292,-6.17477831
0.00333,0,63,-43.37523747,103.52379,-6.17477831
0.00333,0,64,-43.37629654,103.5209508,-6.175504182
0.00333,0,65,-43.37735562,103.5181116,-6.175504182
0.00333,0,66,-43.3784147,103.5152723,-6.175676424
0.00333,0,67,-43.37947377,103.5124331,-6.178486019
0.00333,0,68,-43.38053285,103.5095939,-6.179149839
0.00333,0,69,-43.38159193,103.5067547,-6.182315642
0.00333,0,70,-43.382651,103.5039155,-6.183130909
0.00333,0,71,-43.38371008,103.5010763,-6.18457665
0.00333,0,72,-43.38476916,103.4982371,-6.186293515
0.00333,0,73,-43.38582823,103.4953979,-6.180545634
0.00333,0,74,-43.38688731,103.4925587,-6.179636097
0.00333,0,75,-43.38794638,103.4897195,-6.179526601
0.00333,0,76,-43.38900546,103.4868803,-6.176864655
0.00333,0,77,-43.39006454,103.4840411,-6.173980362
0.00333,0,78,-43.39112361,103.4812019,-6.173980362
0.00333,0,79,-43.39218269,103.4783627,-6.175607176
0.00333,0,80,-43.39324177,103.4755235,0
0.00333,0,81,-43.39430084,103.4726843,0
0.00333,0,82,-43.39535992,103.469845,0
0.00333,0,83,-43.396419,103.4670058,0
0.00333,0,84,-43.39747807,103.4641666,-6.112597775
0.00333,0,85,-43.39853715,103.4613274,-6.11411733
0.00333,0,86,-43.39959623,103.4584882,-6.11726663
0.00333,0,87,-43.4006553,103.455649,-6.123145401
0.00333,0,88,-43.40171438,103.4528098,0
0.00333,0,89,-43.40277345,103.4499706,0
0.00333,0,90,-43.40383253,103.4471314,0
0.00333,0,91,-43.40489161,103.4442922,0
0.00333,0,92,-43.40595068,103.441453,0
0.00333,0,93,-43.40700976,103.4386138,0
0.00333,0,94,-43.40806884,103.4357746,0
0.00333,0,95,-43.40912791,103.4329354,0
0.00333,0,96,-43.41018699,103.4300962,0
0.00333,0,97,-43.41124607,103.4272569,-6.118746091
0.00333,0,98,-43.41230514,103.4244177,-6.118746091
0.00333,0,99,-43.41336422,103.4215785,-6.149951651
0.00333,1,0,-43.32190048,103.7076528,0
0.00333,1,1,-43.32295956,103.7048136,0
0.00333,1,2,-43.32401864,103.7019744,0
0.00333,1,3,-43.32507771,103.6991351,0
0.00333,1,4,-43.32613679,103.6962959,0
0.00333,1,5,-43.32719587,103.6934567,0
0.00333,1,6,-43.32825494,103.6906175,0
0.00333,1,7,-43.32931402,103.6877783,0
0.00333,1,8,-43.33037309,103.6849391,0
0.00333,1,9,-43.33143217,103.6820999,0
0.00333,1,10,-43.33249125,103.6792607,0
0.00333,1,11,-43.33355032,103.6764215,0
0.00333,1,12,-43.3346094,103.6735823,-6.153897357
0.00333,1,13,-43.33566848,103.6707431,-6.151442195
0.00333,1,14,-43.33672755,103.6679039,-6.151559494
0.00333,1,15,-43.33778663,103.6650647,-6.15173629
0.00333,1,16,-43.33884571,103.6622255,-6.15069943
0.00333,1,17,-43.33990478,103.6593863,-6.152449368
0.00333,1,18,-43.34096386,103.6565471,-6.153919101
0.00333,1,19,-43.34202294,103.6537078,-6.153283781
0.00333,1,20,-43.34308201,103.6508686,-6.153283781
0.00333,1,21,-43.34414109,103.6480294,-6.155220171
0.00333,1,22,-43.34520016,103.6451902,-6.157038348
0.00333,1,23,-43.34625924,103.642351,-6.160772918
0.00333,1,24,-43.34731832,103.6395118,-6.16287063
0.00333,1,25,-43.34837739,103.6366726,-6.16287063
0.00333,1,26,-43.34943647,103.6338334,-6.163396118
0.00333,1,27,-43.35049555,103.6309942,-6.134635648
0.00333,1,28,-43.35155462,103.628155,-6.134936753
0.00333,1,29,-43.3526137,103.6253158,-6.134990072
0.00333,1,30,-43.35367278,103.6224766,-6.160964645
0.00333,1,31,-43.35473185,103.6196374,-6.160758383
0.00333,1,32,-43.35579093,103.6167982,-6.161332008
0.00333,1,33,-43.35685001,103.613959,-6.150808125
0.00333,1,34,-43.35790908,103.6111197,-6.156396653
0.00333,1,35,-43.35896816,103.6082805,-6.152553272
0.00333,1,36,-43.36002723,103.6054413,-6.152553272
0.00333,1,37,-43.36108631,103.6026021,-6.152878891
0.00333,1,38,-43.36214539,103.5997629,-6.15863943
0.00333,1,39,-43.36320446,103.5969237,-6.161005081
0.00333,1,40,-43.36426354,103.5940845,-6.16164868
0.00333,1,41,-43.36532262,103.5912453,-6.161418072
0.00333,1,42,-43.36638169,103.5884061,-6.163578042
0.00333,1,43,-43.36744077,103.5855669,-6.165134598
0.00333,1,44,-43.36849985,103.5827277,-6.164612104
0.00333,1,45,-43.36955892,103.5798885,-6.164382436
0.00333,1,46,-43.370618,103.5770493,-6.164634872
0.00333,1,47,-43.37167708,103.5742101,-6.164149582
0.00333,1,48,-43.37273615,103.5713709,-6.164149582
0.00333,1,49,-43.37379523,103.5685316,-6.166173739
0.00333,1,50,-43.3748543,103.5656924,-6.167397847
0.00333,1,51,-43.37591338,103.5628532,-6.168502773
0.00333,1,52,-43.37697246,103.560014,-6.170881615
0.00333,1,53,-43.37803153,103.5571748,-6.171279235
0.00333,1,54,-43.37909061,103.5543356,-6.170543664
0.00333,1,55,-43.38014969,103.5514964,-6.170190826
0.00333,1,56,-43.38120876,103.5486572,-6.170748876
0.00333,1,57,-43.38226784,103.545818,-6.171555712
0.00333,1,58,-43.38332692,103.5429788,-6.172338853
0.00333,1,59,-43.38438599,103.5401396,-6.17392249
0.00333,1,60,-43.38544507,103.5373004,-6.170242038
0.00333,1,61,-43.38650415,103.5344612,-6.169712887
0.00333,1,62,-43.38756322,103.531622,-6.170457887
0.00333,1,63,-43.3886223,103.5287828,-6.171203029
0.00333,1,64,-43.38968137,103.5259436,-6.172785569
0.00333,1,65,-43.39074045,103.5231043,-6.173818629
0.00333,1,66,-43.39179953,103.5202651,-6.176049671
0.00333,1,67,-43.3928586,103.5174259,-6.177267286
0.00333,1,68,-43.39391768,103.5145867,-6.17853659
0.00333,1,69,-43.39497676,103.5117475,-6.178645312
0.00333,1,70,-43.39603583,103.5089083,-6.178870424
0.00333,1,71,-43.39709491,103.5060691,-6.181026155
0.00333,1,72,-43.39815399,103.5032299,-6.181212929
0.00333,1,73,-43.39921306,103.5003907,-6.180870422
0.00333,1,74,-43.40027214,103.4975515,-6.18036485
0.00333,1,75,-43.40133122,103.4947123,-6.179930587
0.00333,1,76,-43.40239029,103.4918731,-6.179077262
0.00333,1,77,-43.40344937,103.4890339,-6.17871748
0.00333,1,78,-43.40450844,103.4861947,-6.177719528
0.00333,1,79,-43.40556752,103.4833555,-6.177719528
0.00333,1,80,-43.4066266,103.4805162,0
0.00333,1,81,-43.40768567,103.477677,0
0.00333,1,82,-43.40874475,103.4748378,0
0.00333,1,83,-43.40980383,103.4719986,0
0.00333,1,84,-43.4108629,103.4691594,0
0.00333,1,85,-43.41192198,103.4663202,0
0.00333,1,86,-43.41298106,103.463481,0
0.00333,1,87,-43.41404013,103.4606418,0
0.00333,1,88,-43.41509921,103.4578026,0
0.00333,1,89,-43.41615829,103.4549634,-6.18473348
0.00333,1,90,-43.41721736,103.4521242,-6.18473348
0.00333,1,91,-43.41827644,103.449285,-6.131624272
0.00333,1,92,-43.41933551,103.4464458,-6.131624272
0.00333,1,93,-43.42039459,103.4436066,-6.132692305
0.00333,1,94,-43.42145367,103.4407674,-6.133824643
0.00333,1,95,-43.42251274,103.4379281,-6.209885957
0.00333,1,96,-43.42357182,103.4350889,-6.209885957
0.00333,1,97,-43.4246309,103.4322497,0
0.00333,1,98,-43.42568997,103.4294105,0
0.00333,1,99,-43.42674905,103.4265713,-6.148704681
0.00333,2,0,-43.33528531,103.7126456,0
0.00333,2,1,-43.33634439,103.7098063,0
0.00333,2,2,-43.33740347,103.7069671,0
0.00333,2,3,-43.33846254,103.7041279,0
0.00333,2,4,-43.33952162,103.7012887,0
0.00333,2,5,-43.3405807,103.6984495,0
0.00333,2,6,-43.34163977,103.6956103,0
0.00333,2,7,-43.34269885,103.6927711,0
0.00333,2,8,-43.34375793,103.6899319,0
0.00333,2,9,-43.344817,103.6870927,0
0.00333,2,10,-43.34587608,103.6842535,0
0.00333,2,11,-43.34693515,103.6814143,0
0.00333,2,12,-43.34799423,103.6785751,0
0.00333,2,13,-43.34905331,103.6757359,-6.150072568
0.00333,2,14,-43.35011238,103.6728967,-6.14951274
0.00333,2,15,-43.35117146,103.6700575,-6.14436198
0.00333,2,16,-43.35223054,103.6672183,-6.14436198
0.00333,2,17,-43.35328961,103.664379,-6.144904079
0.00333,2,18,-43.35434869,103.6615398,-6.144904079
0.00333,2,19,-43.35540777,103.6587006,-6.145394119
0.00333,2,20,-43.35646684,103.6558614,-6.145104555
0.00333,2,21,-43.35752592,103.6530222,-6.145104555
0.00333,2,22,-43.358585,103.650183,-6.150373453
0.00333,2,23,-43.35964407,103.6473438,-6.154688481
0.00333,2,24,-43.36070315,103.6445046,-6.156837225
0.00333,2,25,-43.36176222,103.6416654,-6.157954235
0.00333,2,26,-43.3628213,103.6388262,-6.156140675
0.00333,2,27,-43.36388038,103.635987,-6.160423114
0.00333,2,28,-43.36493945,103.6331478,-6.160423114
0.00333,2,29,-43.36599853,103.6303086,-6.160838292
0.00333,2,30,-43.36705761,103.6274694,-6.162016179
0.00333,2,31,-43.36811668,103.6246302,-6.161326763
0.00333,2,32,-43.36917576,103.6217909,-6.161326763
0.00333,2,33,-43.37023484,103.6189517,-6.162323292
0.00333,2,34,-43.37129391,103.6161125,-6.164734385
0.00333,2,35,-43.37235299,103.6132733,-6.165438431
0.00333,2,36,-43.37341207,103.6104341,-6.165412151
0.00333,2,37,-43.37447114,103.6075949,-6.16630405
0.00333,2,38,-43.37553022,103.6047557,-6.16700819
0.00333,2,39,-43.37658929,103.6019165,-6.169339609
0.00333,2,40,-43.37764837,103.5990773,-6.169736895
0.00333,2,41,-43.37870745,103.5962381,-6.167542595
0.00333,2,42,-43.37976652,103.5933989,-6.167542595
0.00333,2,43,-43.3808256,103.5905597,-6.157569383
0.00333,2,44,-43.38188468,103.5877205,-6.153345414
0.00333,2,45,-43.38294375,103.5848813,-6.153176074
0.00333,2,46,-43.38400283,103.5820421,-6.149861506
0.00333,2,47,-43.38506191,103.5792029,-6.149583075
0.00333,2,48,-43.38612098,103.5763636,-6.149583075
0.00333,2,49,-43.38718006,103.5735244,-6.16223671
0.00333,2,50,-43.38823914,103.5706852,-6.163724801
0.00333,2,51,-43.38929821,103.567846,-6.163456401
0.00333,2,52,-43.39035729,103.5650068,-6.164145048
0.00333,2,53,-43.39141636,103.5621676,-6.166235823
0.00333,2,54,-43.39247544,103.5593284,-6.16778157
0.00333,2,55,-43.39353452,103.5564892,-6.16714489
0.00333,2,56,-43.39459359,103.55365,-6.168202328
0.00333,2,57,-43.39565267,103.5508108,-6.166857881
0.00333,2,58,-43.39671175,103.5479716,-6.165920075
0.00333,2,59,-43.39777082,103.5451324,-6.164475317
0.00333,2,60,-43.3988299,103.5422932,-6.164475317
0.00333,2,61,-43.39988898,103.539454,-6.164933437
0.00333,2,62,-43.40094805,103.5366148,-6.165863506
0.00333,2,63,-43.40200713,103.5337755,-6.166574796
0.00333,2,64,-43.40306621,103.5309363,-6.168077197
0.00333,2,65,-43.40412528,103.5280971,-6.17004235
0.00333,2,66,-43.40518436,103.5252579,-6.172308636
0.00333,2,67,-43.40624343,103.5224187,-6.172814702
0.00333,2,68,-43.40730251,103.5195795,-6.173793723
0.00333,2,69,-43.40836159,103.5167403,-6.177411924
0.00333,2,70,-43.40942066,103.5139011,-6.178443503
0.00333,2,71,-43.41047974,103.5110619,-6.179071115
0.00333,2,72,-43.41153882,103.5082227,-6.179997193
0.00333,2,73,-43.41259789,103.5053835,-6.178545859
0.00333,2,74,-43.41365697,103.5025443,-6.17678538
0.00333,2,75,-43.41471605,103.4997051,-6.17678538
0.00333,2,76,-43.41577512,103.4968659,-6.177862198
0.00333,2,77,-43.4168342,103.4940267,-6.178213092
0.00333,2,78,-43.41789328,103.4911874,-6.181689692
0.00333,2,79,-43.41895235,103.4883482,-6.181689692
0.00333,2,80,-43.42001143,103.485509,0
0.00333,2,81,-43.4210705,103.4826698,0
0.00333,2,82,-43.42212958,103.4798306,0
0.00333,2,83,-43.42318866,103.4769914,0
0.00333,2,84,-43.42424773,103.4741522,0
0.00333,2,85,-43.42530681,103.471313,0
0.00333,2,86,-43.42636589,103.4684738,-6.153238242
0.00333,2,87,-43.42742496,103.4656346,-6.153238242
0.00333,2,88,-43.42848404,103.4627954,0
0.00333,2,89,-43.42954312,103.4599562,-6.137085599
0.00333,2,90,-43.43060219,103.457117,-6.137085599
0.00333,2,91,-43.43166127,103.4542778,-6.137724062
0.00333,2,92,-43.43272035,103.4514386,0
0.00333,2,93,-43.43377942,103.4485994,0
0.00333,2,94,-43.4348385,103.4457601,0
0.00333,2,95,-43.43589757,103.4429209,0
0.00333,2,96,-43.43695665,103.4400817,0
0.00333,2,97,-43.43801573,103.4372425,-6.133795751
0.00333,2,98,-43.4390748,103.4344033,-6.135079504
0.00333,2,99,-43.44013388,103.4315641,0
0.00333,3,0,-43.34867014,103.7176383,0
0.00333,3,1,-43.34972922,103.7147991,0
0.00333,3,2,-43.3507883,103.7119599,0
0.00333,3,3,-43.35184737,103.7091207,0
0.00333,3,4,-43.35290645,103.7062815,0
0.00333,3,5,-43.35396553,103.7034423,0
0.00333,3,6,-43.3550246,103.7006031,-6.137794631
0.00333,3,7,-43.35608368,103.6977639,-6.13821934
0.00333,3,8,-43.35714276,103.6949247,-6.139755016
0.00333,3,9,-43.35820183,103.6920855,-6.142059358
0.00333,3,10,-43.35926091,103.6892463,-6.142059358
0.00333,3,11,-43.36031999,103.6864071,-6.144168464
0.00333,3,12,-43.36137906,103.6835679,0
0.00333,3,13,-43.36243814,103.6807287,0
0.00333,3,14,-43.36349721,103.6778895,0
0.00333,3,15,-43.36455629,103.6750502,0
0.00333,3,16,-43.36561537,103.672211,0
0.00333,3,17,-43.36667444,103.6693718,0
0.00333,3,18,-43.36773352,103.6665326,0
0.00333,3,19,-43.3687926,103.6636934,0
0.00333,3,20,-43.36985167,103.6608542,0
0.00333,3,21,-43.37091075,103.658015,-6.151813466
0.00333,3,22,-43.37196983,103.6551758,-6.152318387
0.00333,3,23,-43.3730289,103.6523366,-6.151800974
0.00333,3,24,-43.37408798,103.6494974,-6.151409403
0.00333,3,25,-43.37514706,103.6466582,-6.153965938
0.00333,3,26,-43.37620613,103.643819,-6.154149963
0.00333,3,27,-43.37726521,103.6409798,-6.157904782
0.00333,3,28,-43.37832428,103.6381406,-6.156607154
0.00333,3,29,-43.37938336,103.6353014,-6.156607154
0.00333,3,30,-43.38044244,103.6324621,-6.157277399
0.00333,3,31,-43.38150151,103.6296229,-6.15749531
0.00333,3,32,-43.38256059,103.6267837,-6.156862728
0.00333,3,33,-43.38361967,103.6239445,-6.156324553
0.00333,3,34,-43.38467874,103.6211053,-6.156367711
0.00333,3,35,-43.38573782,103.6182661,-6.156845789
0.00333,3,36,-43.3867969,103.6154269,-6.157268461
0.00333,3,37,-43.38785597,103.6125877,-6.157684101
0.00333,3,38,-43.38891505,103.6097485,-6.157684101
0.00333,3,39,-43.38997413,103.6069093,-6.158685633
0.00333,3,40,-43.3910332,103.6040701,-6.162028984
0.00333,3,41,-43.39209228,103.6012309,-6.164467556
0.00333,3,42,-43.39315135,103.5983917,-6.165291878
0.00333,3,43,-43.39421043,103.5955525,-6.157373732
0.00333,3,44,-43.39526951,103.5927133,-6.150883511
0.00333,3,45,-43.39632858,103.5898741,-6.150883511
0.00333,3,46,-43.39738766,103.5870348,-6.160767757
0.00333,3,47,-43.39844674,103.5841956,-6.160767757
0.00333,3,48,-43.39950581,103.5813564,-6.138678008
0.00333,3,49,-43.40056489,103.5785172,-6.138678008
0.00333,3,50,-43.40162397,103.575678,-6.139082581
0.00333,3,51,-43.40268304,103.5728388,-6.159360509
0.00333,3,52,-43.40374212,103.5699996,-6.158640293
0.00333,3,53,-43.4048012,103.5671604,-6.158640293
0.00333,3,54,-43.40586027,103.5643212,-6.158959744
0.00333,3,55,-43.40691935,103.561482,-6.159059195
0.00333,3,56,-43.40797842,103.5586428,-6.159319468
0.00333,3,57,-43.4090375,103.5558036,-6.15986782
0.00333,3,58,-43.41009658,103.5529644,-6.160473969
0.00333,3,59,-43.41115565,103.5501252,-6.161585788
0.00333,3,60,-43.41221473,103.547286,-6.162215357
0.00333,3,61,-43.41327381,103.5444467,-6.163059989
0.00333,3,62,-43.41433288,103.5416075,-6.163298809
0.00333,3,63,-43.41539196,103.5387683,-6.163340502
0.00333,3,64,-43.41645104,103.5359291,-6.163340502
0.00333,3,65,-43.41751011,103.5330899,-6.160126865
0.00333,3,66,-43.41856919,103.5302507,-6.159794323
0.00333,3,67,-43.41962827,103.5274115,-6.169154186
0.00333,3,68,-43.42068734,103.5245723,-6.17042538
0.00333,3,69,-43.42174642,103.5217331,-6.172470382
0.00333,3,70,-43.42280549,103.5188939,-6.174879967
0.00333,3,71,-43.42386457,103.5160547,-6.175932216
0.00333,3,72,-43.42492365,103.5132155,-6.177864612
0.00333,3,73,-43.42598272,103.5103763,-6.180099732
0.00333,3,74,-43.4270418,103.5075371,-6.181228315
0.00333,3,75,-43.42810088,103.5046979,-6.182710834
0.00333,3,76,-43.42915995,103.5018587,-6.182898864
0.00333,3,77,-43.43021903,103.4990194,-6.182456803
0.00333,3,78,-43.43127811,103.4961802,-6.182378324
0.00333,3,79,-43.43233718,103.493341,-6.182554781
0.00333,3,80,-43.43339626,103.4905018,-6.181052854
0.00333,3,81,-43.43445534,103.4876626,-6.111442581
0.00333,3,82,-43.43551441,103.4848234,-6.111442581
0.00333,3,83,-43.43657349,103.4819842,-6.112072815
0.00333,3,84,-43.43763256,103.479145,0
0.00333,3,85,-43.43869164,103.4763058,0
0.00333,3,86,-43.43975072,103.4734666,0
0.00333,3,87,-43.44080979,103.4706274,0
0.00333,3,88,-43.44186887,103.4677882,0
0.00333,3,89,-43.44292795,103.464949,0
0.00333,3,90,-43.44398702,103.4621098,0
0.00333,3,91,-43.4450461,103.4592706,0
0.00333,3,92,-43.44610518,103.4564313,0
0.00333,3,93,-43.44716425,103.4535921,0
0.00333,3,94,-43.44822333,103.4507529,0
0.00333,3,95,-43.44928241,103.4479137,-6.07713148
0.00333,3,96,-43.45034148,103.4450745,-6.07713148
0.00333,3,97,-43.45140056,103.4422353,-6.077330847
0.00333,3,98,-43.45245963,103.4393961,0
0.00333,3,99,-43.45351871,103.4365569,0
0.00333,4,0,-43.36205498,103.7226311,-6.152913551
0.00333,4,1,-43.36311405,103.7197919,-6.150059631
0.00333,4,2,-43.36417313,103.7169527,-6.150059631
0.00333,4,3,-43.3652322,103.7141135,0
0.00333,4,4,-43.36629128,103.7112743,0
0.00333,4,5,-43.36735036,103.7084351,0
0.00333,4,6,-43.36840943,103.7055959,-6.163063241
0.00333,4,7,-43.36946851,103.7027567,-6.163063241
0.00333,4,8,-43.37052759,103.6999175,-6.163301391
0.00333,4,9,-43.37158666,103.6970783,-6.159843725
0.00333,4,10,-43.37264574,103.6942391,-6.159765037
0.00333,4,11,-43.37370482,103.6913999,-6.161317039
0.00333,4,12,-43.37476389,103.6885607,-6.160960331
0.00333,4,13,-43.37582297,103.6857214,-6.158472062
